EventType,ActionTime,FromDeme.FromHost,ToDeme.ToHost
SAMPLING,93.5165225960606,House578-19081-MALE,House578-19081-MALE
INFECTION,93.5173177730441,House3199-12638-MALE,House3199-13816-FEMALE
SAMPLING,93.5198145805172,House2567-14610-MALE,House2567-14610-MALE
INFECTION,93.5224577195354,House4001-19532-FEMALE,House1287-13653-MALE
INFECTION,93.5285736802082,House722-18240-FEMALE,House1076-19808-MALE
INFECTION,93.5307394369441,House4001-20114-FEMALE,House292-18554-MALE
INFECTION,93.5318912225742,House1515-20967-MALE,House23-16142-FEMALE
INFECTION,93.533998314923,House2719-18963-FEMALE,House3203-17449-MALE
INFECTION,93.5390912870037,House4001-19929-FEMALE,House832-18709-MALE
SAMPLING,93.5392917058745,House1541-19109-FEMALE,House1541-19109-FEMALE
INFECTION,93.5393423963565,House1068-11936-FEMALE,House1068-21027-MALE
SAMPLING,93.5501563023448,House1671-19106-FEMALE,House1671-19106-FEMALE
INFECTION,93.5535481895233,House4001-21682-FEMALE,House740-20103-MALE
INFECTION,93.5557715240485,House496-19801-MALE,House419-10874-FEMALE
SAMPLING,93.5601939851752,House1901-17910-FEMALE,House1901-17910-FEMALE
INFECTION,93.5765930054148,House4001-19633-FEMALE,House2865-21196-MALE
SAMPLING,93.577633646202,House221-17169-MALE,House221-17169-MALE
SAMPLING,93.5797839321277,House4001-19654-FEMALE,House4001-19654-FEMALE
INFECTION,93.5845444521495,House54-18155-FEMALE,House2194-20152-MALE
SAMPLING,93.5910287913155,House4001-20689-FEMALE,House4001-20689-FEMALE
SAMPLING,93.5919573719461,House31-20080-MALE,House31-20080-MALE
INFECTION,93.6016069303651,House2426-9704-FEMALE,House849-21396-MALE
INFECTION,93.6125482809483,House344-19402-FEMALE,House344-20388-MALE
SAMPLING,93.6127220706202,House2133-16307-MALE,House2133-16307-MALE
SAMPLING,93.6134382998961,House1980-13994-FEMALE,House1980-13994-FEMALE
INFECTION,93.6164274464783,House1937-16942-FEMALE,House3919-13886-MALE
SAMPLING,93.618529063151,House2805-12585-MALE,House2805-12585-MALE
SAMPLING,93.6248703388884,House3305-6608-MALE,House3305-6608-MALE
SAMPLING,93.6277329224737,House2833-17592-FEMALE,House2833-17592-FEMALE
INFECTION,93.6293469550993,House2534-5067-FEMALE,House1266-20353-MALE
SAMPLING,93.6297680076854,House2584-19073-FEMALE,House2584-19073-FEMALE
SAMPLING,93.6362760862081,House1842-12352-MALE,House1842-12352-MALE
SAMPLING,93.6378743295716,House842-16247-FEMALE,House842-16247-FEMALE
SAMPLING,93.6422960970186,House3511-7021-FEMALE,House3511-7021-FEMALE
SAMPLING,93.643989032042,House1731-15536-MALE,House1731-15536-MALE
INFECTION,93.6461639846257,House4001-20631-FEMALE,House1054-21865-MALE
SAMPLING,93.6468798994277,House1084-18121-FEMALE,House1084-18121-FEMALE
SAMPLING,93.6491157490219,House343-19147-MALE,House343-19147-MALE
SAMPLING,93.6499870880968,House1947-18041-MALE,House1947-18041-MALE
INFECTION,93.650274434311,House4001-18970-FEMALE,House2018-19658-MALE
SAMPLING,93.6509707753012,House440-18747-FEMALE,House440-18747-FEMALE
INFECTION,93.6560587179392,House4001-21005-FEMALE,House3194-8219-MALE
SAMPLING,93.6567359424487,House463-18585-MALE,House463-18585-MALE
INFECTION,93.657042666532,House4001-20848-FEMALE,House1392-21264-MALE
INFECTION,93.6581226274257,House3538-7074-MALE,House3538-10086-FEMALE
SAMPLING,93.6589746411822,House1367-18331-FEMALE,House1367-18331-FEMALE
INFECTION,93.6602526076797,House1129-15530-FEMALE,House1121-22051-MALE
SAMPLING,93.668810719764,House985-16494-MALE,House985-16494-MALE
SAMPLING,93.6724949739412,House266-20001-FEMALE,House266-20001-FEMALE
SAMPLING,93.6785752053015,House3855-19139-FEMALE,House3855-19139-FEMALE
INFECTION,93.6817450663539,House4001-20435-FEMALE,House3401-21212-MALE
SAMPLING,93.6875661371655,House3124-6246-MALE,House3124-6246-MALE
INFECTION,93.6885048588029,House3606-7211-FEMALE,House581-19283-MALE
INFECTION,93.6941590937727,House4001-20752-FEMALE,House284-21344-MALE
INFECTION,93.69433312867,House452-16621-FEMALE,House1711-20618-MALE
INFECTION,93.6945834321069,House1951-15677-MALE,House955-21009-FEMALE
INFECTION,93.6951848434135,House1838-20934-MALE,House3791-20761-FEMALE
SAMPLING,93.6957681012812,House2578-13806-FEMALE,House2578-13806-FEMALE
SAMPLING,93.6977232808695,House1473-19243-MALE,House1473-19243-MALE
INFECTION,93.7005978118667,House822-17808-MALE,House333-18293-FEMALE
INFECTION,93.7020820803454,House3507-10438-FEMALE,House97-16814-MALE
SAMPLING,93.7064055648626,House2899-16998-FEMALE,House2899-16998-FEMALE
SAMPLING,93.7113686856419,House2932-5862-MALE,House2932-5862-MALE
INFECTION,93.7161895097534,House1200-20263-MALE,House4001-21229-FEMALE
SAMPLING,93.7163656595895,House183-364-MALE,House183-364-MALE
INFECTION,93.7168217895834,House1498-21031-MALE,House3929-20717-FEMALE
SAMPLING,93.7195050660505,House194-19302-MALE,House194-19302-MALE
INFECTION,93.7199109700629,House2124-19589-MALE,House2124-4247-FEMALE
INFECTION,93.7201128495264,House1801-17710-MALE,House2059-18189-FEMALE
INFECTION,93.7249178879265,House1659-18759-FEMALE,House2530-14659-MALE
INFECTION,93.7257700219622,House731-20344-MALE,House731-19732-FEMALE
INFECTION,93.7288096444604,House4001-20504-FEMALE,House1502-21641-MALE
INFECTION,93.7327520440616,House1377-14944-FEMALE,House184-20701-MALE
SAMPLING,93.7372071074129,House449-20219-MALE,House449-20219-MALE
SAMPLING,93.7372864039774,House992-16939-FEMALE,House992-16939-FEMALE
INFECTION,93.7378111384555,House281-16273-FEMALE,House281-20866-MALE
INFECTION,93.7395480946725,House2769-5536-MALE,House2769-9436-FEMALE
INFECTION,93.7410583258559,House2032-13451-MALE,House2032-21767-FEMALE
SAMPLING,93.7438899531637,House4001-20013-FEMALE,House4001-20013-FEMALE
INFECTION,93.7472702944206,House1326-19494-MALE,House1790-20889-FEMALE
INFECTION,93.7497420599674,House1138-19322-MALE,House2705-17351-FEMALE
INFECTION,93.7502968275708,House4001-20672-FEMALE,House2568-18164-MALE
SAMPLING,93.750401324917,House579-20396-MALE,House579-20396-MALE
INFECTION,93.7537772789374,House2863-19534-FEMALE,House2863-21178-MALE
SAMPLING,93.7560421594822,House3548-18612-FEMALE,House3548-18612-FEMALE
INFECTION,93.7634379144405,House697-14301-MALE,House63-17864-FEMALE
INFECTION,93.7637332047979,House824-14112-FEMALE,House1611-22069-MALE
INFECTION,93.7671053107688,House3039-8629-FEMALE,House3451-19632-MALE
INFECTION,93.7715747588519,House4001-20387-FEMALE,House202-22000-MALE
INFECTION,93.7731731526879,House2768-15851-MALE,House2768-20758-FEMALE
SAMPLING,93.7761598826553,House2208-18413-MALE,House2208-18413-MALE
INFECTION,93.7782863550934,House2600-16992-FEMALE,House423-844-MALE
INFECTION,93.7829916724658,House1469-20552-MALE,House1498-19832-FEMALE
SAMPLING,93.783921667121,House1294-20218-FEMALE,House1294-20218-FEMALE
INFECTION,93.7872584326108,House3726-7450-MALE,House3726-9078-FEMALE
INFECTION,93.7949880057743,House2724-19413-FEMALE,House2724-5446-MALE
INFECTION,93.8030940331262,House4001-17174-FEMALE,House1903-21800-MALE
INFECTION,93.803349674343,House1739-21073-MALE,House1649-15783-FEMALE
INFECTION,93.8047212874096,House809-20739-FEMALE,House1159-17167-MALE
SAMPLING,93.8159625913145,House2087-11314-MALE,House2087-11314-MALE
INFECTION,93.8194075906633,House767-14814-MALE,House767-13669-FEMALE
INFECTION,93.8231837482883,House1183-17955-FEMALE,House3372-21961-MALE
SAMPLING,93.8252786033093,House716-15391-MALE,House716-15391-MALE
INFECTION,93.8272382480379,House1695-10684-MALE,House1695-15508-FEMALE
INFECTION,93.8285095458452,House4001-21199-FEMALE,House717-22045-MALE
SAMPLING,93.8352877881404,House2534-5067-FEMALE,House2534-5067-FEMALE
SAMPLING,93.8368094114957,House2134-4266-MALE,House2134-4266-MALE
SAMPLING,93.8373912031208,House1801-17710-MALE,House1801-17710-MALE
SAMPLING,93.8397235295078,House2768-15851-MALE,House2768-15851-MALE
SAMPLING,93.8411910859814,House1326-19494-MALE,House1326-19494-MALE
SAMPLING,93.8417974390823,House1520-19119-MALE,House1520-19119-MALE
INFECTION,93.8441338967566,House804-18095-MALE,House804-22100-FEMALE
INFECTION,93.8445693101506,House120-17292-FEMALE,House120-17434-MALE
INFECTION,93.8468596898707,House4001-20393-FEMALE,House314-19670-MALE
SAMPLING,93.8478138909741,House594-13297-MALE,House594-13297-MALE
INFECTION,93.8498388628613,House1427-20385-MALE,House3231-11619-FEMALE
SAMPLING,93.8505759442955,House649-14137-FEMALE,House649-14137-FEMALE
INFECTION,93.8526419677018,House1430-17581-MALE,House3354-17360-FEMALE
SAMPLING,93.8538776896556,House652-11819-MALE,House652-11819-MALE
SAMPLING,93.8557439796656,House2541-20054-MALE,House2541-20054-MALE
INFECTION,93.8586999121273,House734-21607-FEMALE,House734-21132-MALE
SAMPLING,93.8617216821928,House76-8628-FEMALE,House76-8628-FEMALE
SAMPLING,93.86283234522,House747-17306-MALE,House747-17306-MALE
INFECTION,93.8653067966593,House4001-19880-FEMALE,House2235-14812-MALE
SAMPLING,93.8654514872375,House3836-7671-FEMALE,House3836-7671-FEMALE
INFECTION,93.8687141698668,House673-21118-FEMALE,House673-12274-MALE
SAMPLING,93.8692858524947,House2287-10367-FEMALE,House2287-10367-FEMALE
INFECTION,93.871534075505,House870-20527-MALE,House2821-18335-FEMALE
INFECTION,93.8724916994412,House2130-21082-MALE,House4001-22036-FEMALE
SAMPLING,93.874057536632,House374-18871-MALE,House374-18871-MALE
INFECTION,93.8779882988582,House4001-20398-FEMALE,House946-18358-MALE
SAMPLING,93.8865855448935,House3533-17148-MALE,House3533-17148-MALE
INFECTION,93.8904885940562,House622-20383-FEMALE,House3894-14663-MALE
SAMPLING,93.8922317228587,House486-18033-MALE,House486-18033-MALE
SAMPLING,93.897815728483,House1471-19688-MALE,House1471-19688-MALE
INFECTION,93.8985007372061,House2370-20710-MALE,House2370-19136-FEMALE
INFECTION,93.8992367638707,House3787-7572-MALE,House3787-7573-FEMALE
INFECTION,93.9072464438113,House4001-20655-FEMALE,House1133-16202-MALE
INFECTION,93.9079571926733,House4001-20977-FEMALE,House2797-21372-MALE
SAMPLING,93.9088341426403,House4001-19532-FEMALE,House4001-19532-FEMALE
SAMPLING,93.913627054694,House2775-5549-FEMALE,House2775-5549-FEMALE
INFECTION,93.9143179486262,House1231-20505-MALE,House201-21839-FEMALE
SAMPLING,93.9252592009676,House1131-18021-FEMALE,House1131-18021-FEMALE
INFECTION,93.9253902434298,House3919-13886-MALE,House3919-21529-FEMALE
INFECTION,93.9268277585946,House1693-3385-FEMALE,House1461-19544-MALE
SAMPLING,93.9284789013148,House3627-7252-MALE,House3627-7252-MALE
INFECTION,93.9344872631992,House930-12139-MALE,House1737-17251-FEMALE
SAMPLING,93.9393863546865,House3946-18919-FEMALE,House3946-18919-FEMALE
INFECTION,93.9408821823406,House323-19572-MALE,House4001-21239-FEMALE
INFECTION,93.9419406591198,House2345-17055-FEMALE,House2420-16277-MALE
SAMPLING,93.9447154955834,House1346-15170-FEMALE,House1346-15170-FEMALE
INFECTION,93.9463308996877,House1408-11459-FEMALE,House1408-21542-MALE
SAMPLING,93.9492735114915,House1327-20269-MALE,House1327-20269-MALE
INFECTION,93.9503801757213,House425-21354-MALE,House1768-14748-FEMALE
SAMPLING,93.9535024124503,House523-20208-MALE,House523-20208-MALE
SAMPLING,93.9671928285194,House1119-17869-MALE,House1119-17869-MALE
SAMPLING,93.9680277423012,House1508-20577-MALE,House1508-20577-MALE
INFECTION,93.9698023091754,House4001-20393-FEMALE,House1147-21033-MALE
INFECTION,93.973035310454,House1499-20865-MALE,House1456-20849-FEMALE
INFECTION,93.9732769096286,House4001-20187-FEMALE,House1455-16038-MALE
SAMPLING,93.9739542048844,House3795-16108-MALE,House3795-16108-MALE
INFECTION,93.9744385400236,House4001-20398-FEMALE,House815-22150-MALE
INFECTION,93.9772247451179,House4001-20028-FEMALE,House1748-21628-MALE
SAMPLING,93.9782728152448,House2119-14461-FEMALE,House2119-14461-FEMALE
SAMPLING,93.9788335843391,House497-993-FEMALE,House497-993-FEMALE
SAMPLING,93.9802752354272,House2646-5291-FEMALE,House2646-5291-FEMALE
INFECTION,93.9815905290428,House4001-20818-FEMALE,House2350-9162-MALE
SAMPLING,93.9816781726918,House1492-16088-MALE,House1492-16088-MALE
SAMPLING,93.984204625013,House909-20160-FEMALE,House909-20160-FEMALE
SAMPLING,93.9892167891028,House157-19316-MALE,House157-19316-MALE
SAMPLING,93.9918968712142,House1069-16444-FEMALE,House1069-16444-FEMALE
INFECTION,93.9962813161967,House3565-15590-MALE,House3565-21874-FEMALE
SAMPLING,93.9963181271414,House1363-17574-MALE,House1363-17574-MALE
SAMPLING,93.9979768732765,House4001-20270-FEMALE,House4001-20270-FEMALE
SAMPLING,94.0069640854055,House120-17292-FEMALE,House120-17292-FEMALE
SAMPLING,94.0085218860582,House393-19487-MALE,House393-19487-MALE
SAMPLING,94.0170966702927,House6-17049-MALE,House6-17049-MALE
SAMPLING,94.0172486811241,House3547-20302-MALE,House3547-20302-MALE
INFECTION,94.0177717483324,House4001-20393-FEMALE,House1350-10282-MALE
SAMPLING,94.0323186723355,House2986-5970-MALE,House2986-5970-MALE
SAMPLING,94.0327121591382,House1730-19445-MALE,House1730-19445-MALE
SAMPLING,94.0368907496049,House4001-18602-FEMALE,House4001-18602-FEMALE
SAMPLING,94.0402872822202,House794-12875-FEMALE,House794-12875-FEMALE
SAMPLING,94.0414298056322,House3303-12999-FEMALE,House3303-12999-FEMALE
SAMPLING,94.0415658941889,House3182-6362-MALE,House3182-6362-MALE
SAMPLING,94.0504365803012,House602-18436-MALE,House602-18436-MALE
SAMPLING,94.0537355833995,House1149-17840-MALE,House1149-17840-MALE
INFECTION,94.0607984985537,House767-14814-MALE,House2628-19417-FEMALE
SAMPLING,94.0612631563644,House2709-16610-MALE,House2709-16610-MALE
INFECTION,94.0619876936177,House4001-18993-FEMALE,House988-21731-MALE
INFECTION,94.0656662406744,House801-11051-FEMALE,House801-21606-MALE
INFECTION,94.0702858631233,House206-18810-MALE,House206-11201-FEMALE
SAMPLING,94.0703450279567,House1022-15876-MALE,House1022-15876-MALE
INFECTION,94.075213096189,House1001-21433-MALE,House4001-21982-FEMALE
INFECTION,94.0804040783439,House4001-17174-FEMALE,House380-22185-MALE
INFECTION,94.0816653576656,House253-15751-FEMALE,House3269-21653-MALE
SAMPLING,94.0853022497809,House934-18449-MALE,House934-18449-MALE
INFECTION,94.0895857328411,House1166-15074-MALE,House4001-21983-FEMALE
SAMPLING,94.0929470944281,House1571-11744-FEMALE,House1571-11744-FEMALE
SAMPLING,94.0955108264159,House540-10871-FEMALE,House540-10871-FEMALE
INFECTION,94.0975579993854,House2396-4790-MALE,House2396-17846-FEMALE
INFECTION,94.1004114469554,House2178-16141-FEMALE,House2178-15193-MALE
SAMPLING,94.1032108456535,House474-19083-MALE,House474-19083-MALE
SAMPLING,94.1079684080101,House1741-18036-FEMALE,House1741-18036-FEMALE
SAMPLING,94.1104667372587,House123-19409-FEMALE,House123-19409-FEMALE
INFECTION,94.1280273681503,House2290-10622-MALE,House2290-4579-FEMALE
SAMPLING,94.1302824174368,House1195-18492-MALE,House1195-18492-MALE
SAMPLING,94.1392740891798,House471-940-MALE,House471-940-MALE
SAMPLING,94.1396773985211,House195-389-FEMALE,House195-389-FEMALE
SAMPLING,94.1403825568861,House1152-17268-MALE,House1152-17268-MALE
SAMPLING,94.1413896152738,House431-19426-FEMALE,House431-19426-FEMALE
SAMPLING,94.1418486903325,House744-13485-FEMALE,House744-13485-FEMALE
SAMPLING,94.1471072972457,House496-19801-MALE,House496-19801-MALE
INFECTION,94.1494987526862,House831-19120-FEMALE,House44-19118-MALE
INFECTION,94.1499687583534,House4001-21990-FEMALE,House590-22136-MALE
INFECTION,94.1514286958242,House1679-19096-MALE,House1679-13727-FEMALE
INFECTION,94.1542223509153,House423-844-MALE,House423-17922-FEMALE
INFECTION,94.1553891982378,House1905-19113-MALE,House1905-8337-FEMALE
INFECTION,94.1564219706055,House3458-19701-MALE,House3458-20215-FEMALE
SAMPLING,94.1566890968137,House2956-5910-MALE,House2956-5910-MALE
INFECTION,94.1596734606678,House1736-18777-FEMALE,House1736-18105-MALE
INFECTION,94.1632805533978,House3203-17449-MALE,House3203-17569-FEMALE
SAMPLING,94.1667733869216,House705-18852-MALE,House705-18852-MALE
SAMPLING,94.1740978358904,House1146-18518-MALE,House1146-18518-MALE
INFECTION,94.1759408402337,House848-16538-FEMALE,House2995-22078-MALE
INFECTION,94.179018062102,House4001-19497-FEMALE,House1478-17518-MALE
INFECTION,94.1794633288878,House2696-9363-MALE,House1848-19620-FEMALE
SAMPLING,94.1801499706906,House1998-19144-FEMALE,House1998-19144-FEMALE
SAMPLING,94.1812807512076,House253-15751-FEMALE,House253-15751-FEMALE
INFECTION,94.183962517958,House1350-10282-MALE,House1350-20949-FEMALE
SAMPLING,94.1845289842021,House861-9805-FEMALE,House861-9805-FEMALE
INFECTION,94.18558412834,House53-21468-FEMALE,House2163-4324-MALE
SAMPLING,94.1904530110956,House2682-17856-MALE,House2682-17856-MALE
SAMPLING,94.191419816963,House2952-16653-MALE,House2952-16653-MALE
INFECTION,94.1940861894288,House4001-20752-FEMALE,House1803-22236-MALE
SAMPLING,94.1958364460727,House3128-13014-MALE,House3128-13014-MALE
SAMPLING,94.1964789942422,House1343-14937-FEMALE,House1343-14937-FEMALE
INFECTION,94.201202097887,House4001-21682-FEMALE,House2816-5630-MALE
SAMPLING,94.2037564303432,House2263-4524-MALE,House2263-4524-MALE
INFECTION,94.2126110189608,House853-16853-FEMALE,House853-18891-MALE
INFECTION,94.2158651964105,House1899-20882-FEMALE,House1262-21587-MALE
SAMPLING,94.2175852514419,House825-19282-FEMALE,House825-19282-FEMALE
SAMPLING,94.2196371338057,House57-15791-MALE,House57-15791-MALE
INFECTION,94.2258547112646,House4001-20387-FEMALE,House3564-7126-MALE
SAMPLING,94.2263069376944,House2648-5295-FEMALE,House2648-5295-FEMALE
SAMPLING,94.2263506991335,House4001-19880-FEMALE,House4001-19880-FEMALE
SAMPLING,94.2293589232488,House2216-17945-MALE,House2216-17945-MALE
INFECTION,94.2300999079083,House533-1065-FEMALE,House3514-22206-MALE
SAMPLING,94.2321539276791,House483-16975-MALE,House483-16975-MALE
SAMPLING,94.2399424831019,House2127-18239-FEMALE,House2127-18239-FEMALE
INFECTION,94.2409812924895,House3688-7375-FEMALE,House3688-7374-MALE
INFECTION,94.2441979527942,House4001-21526-FEMALE,House1356-17913-MALE
SAMPLING,94.2483268468496,House318-13388-FEMALE,House318-13388-FEMALE
INFECTION,94.2499952824082,House1054-21865-MALE,House375-21003-FEMALE
INFECTION,94.2599065180906,House1244-20153-MALE,House4001-21409-FEMALE
INFECTION,94.2682538144316,House1204-19932-MALE,House1339-8672-FEMALE
SAMPLING,94.2685523982634,House69-20732-MALE,House69-20732-MALE
SAMPLING,94.2691600692165,House358-16803-FEMALE,House358-16803-FEMALE
INFECTION,94.2708302603422,House1206-20000-MALE,House4001-21963-FEMALE
INFECTION,94.2755831911098,House4001-21551-FEMALE,House1253-21375-MALE
INFECTION,94.2757968287824,House1288-20328-MALE,House1288-22157-FEMALE
INFECTION,94.2785928399497,House685-19766-MALE,House1557-18768-FEMALE
INFECTION,94.2808535348567,House2611-20544-MALE,House2611-21366-FEMALE
INFECTION,94.2904837039711,House1066-18795-FEMALE,House2970-17874-MALE
SAMPLING,94.2907484407883,House395-14442-MALE,House395-14442-MALE
SAMPLING,94.2935840384131,House1705-19690-MALE,House1705-19690-MALE
INFECTION,94.2966230525137,House1930-13896-MALE,House1572-20978-FEMALE
INFECTION,94.2978483821553,House2825-19553-MALE,House3721-10425-FEMALE
INFECTION,94.3062288664996,House1076-19808-MALE,House1076-14121-FEMALE
SAMPLING,94.3085970400155,House3802-19460-MALE,House3802-19460-MALE
INFECTION,94.3110938261016,House3136-20617-MALE,House4001-21667-FEMALE
INFECTION,94.3156547994344,House2670-20491-MALE,House2670-20524-FEMALE
INFECTION,94.3156580814747,House4001-20908-FEMALE,House3309-20372-MALE
SAMPLING,94.315690854039,House1467-20081-MALE,House1467-20081-MALE
INFECTION,94.3233231073462,House1561-3121-FEMALE,House2283-19976-MALE
INFECTION,94.3254096694171,House4001-21541-FEMALE,House30-20035-MALE
SAMPLING,94.3260287985982,House1994-18368-MALE,House1994-18368-MALE
INFECTION,94.3300023303233,House1013-19897-MALE,House1013-19986-FEMALE
SAMPLING,94.3306322139532,House3767-9124-FEMALE,House3767-9124-FEMALE
INFECTION,94.3306864200764,House4001-20393-FEMALE,House1964-20453-MALE
SAMPLING,94.3339430693157,House3453-10652-FEMALE,House3453-10652-FEMALE
INFECTION,94.3355469443955,House4001-20751-FEMALE,House1214-17334-MALE
INFECTION,94.3361608589626,House1839-15863-MALE,House1839-12358-FEMALE
INFECTION,94.3370992004741,House4001-21530-FEMALE,House1302-21351-MALE
INFECTION,94.3407842919464,House4001-21316-FEMALE,House3834-7666-MALE
INFECTION,94.3414362779868,House26-17250-FEMALE,House1479-17812-MALE
INFECTION,94.3426744678084,House1088-21584-MALE,House1853-21451-FEMALE
INFECTION,94.3432762218829,House4001-20672-FEMALE,House1160-17454-MALE
SAMPLING,94.3440833027633,House18-19958-MALE,House18-19958-MALE
INFECTION,94.3503357146446,House4001-20674-FEMALE,House1483-18808-MALE
SAMPLING,94.3530879068249,House1186-20660-MALE,House1186-20660-MALE
INFECTION,94.3536978055611,House2196-9802-MALE,House1931-20130-FEMALE
SAMPLING,94.3572889540823,House1573-20273-MALE,House1573-20273-MALE
SAMPLING,94.3605773313007,House3005-19354-FEMALE,House3005-19354-FEMALE
INFECTION,94.3605881351905,House4001-20309-FEMALE,House211-19428-MALE
SAMPLING,94.361606342273,House2225-12992-FEMALE,House2225-12992-FEMALE
INFECTION,94.3633907912408,House1206-20000-MALE,House2881-18055-FEMALE
INFECTION,94.364551810321,House4001-20751-FEMALE,House1925-20639-MALE
SAMPLING,94.3661805112954,House1149-18738-FEMALE,House1149-18738-FEMALE
SAMPLING,94.3700033713732,House3027-8460-MALE,House3027-8460-MALE
SAMPLING,94.3700193188357,House3830-17457-MALE,House3830-17457-MALE
INFECTION,94.3729426440907,House1349-17983-MALE,House1349-20214-FEMALE
SAMPLING,94.3733061567181,House1324-2647-FEMALE,House1324-2647-FEMALE
INFECTION,94.3750924265715,House762-20368-MALE,House90-16009-FEMALE
INFECTION,94.3770256991115,House1031-17178-MALE,House1031-15198-FEMALE
SAMPLING,94.3841644787703,House1308-19803-MALE,House1308-19803-MALE
SAMPLING,94.3842763787714,House27-19077-MALE,House27-19077-MALE
INFECTION,94.3871177352104,House2162-13995-MALE,House2921-17479-FEMALE
SAMPLING,94.3881619390816,House707-17317-MALE,House707-17317-MALE
INFECTION,94.3906054642725,House1483-18808-MALE,House1483-18073-FEMALE
SAMPLING,94.3942948073592,House831-19120-FEMALE,House831-19120-FEMALE
SAMPLING,94.3964115773072,House1766-19489-FEMALE,House1766-19489-FEMALE
INFECTION,94.3970794041969,House4001-19497-FEMALE,House371-20897-MALE
SAMPLING,94.4037610311261,House2218-17357-FEMALE,House2218-17357-FEMALE
SAMPLING,94.4042971520977,House303-17300-FEMALE,House303-17300-FEMALE
SAMPLING,94.4044214448966,House3209-17245-FEMALE,House3209-17245-FEMALE
INFECTION,94.4060718392401,House2196-4391-FEMALE,House2954-17513-MALE
SAMPLING,94.4096915802478,House4001-20567-FEMALE,House4001-20567-FEMALE
INFECTION,94.4134120799416,House3140-17524-MALE,House3140-19538-FEMALE
INFECTION,94.4173529793483,House4001-21005-FEMALE,House646-20765-MALE
INFECTION,94.4173562155851,House3051-6100-MALE,House3051-6101-FEMALE
SAMPLING,94.4225824041035,House1469-20552-MALE,House1469-20552-MALE
INFECTION,94.4245403355825,House1427-18659-FEMALE,House472-20267-MALE
SAMPLING,94.4307094787275,House2600-16992-FEMALE,House2600-16992-FEMALE
SAMPLING,94.430835169606,House4001-19608-FEMALE,House4001-19608-FEMALE
SAMPLING,94.4322907105381,House1816-17868-FEMALE,House1816-17868-FEMALE
INFECTION,94.4325771058891,House4001-21316-FEMALE,House2123-22277-MALE
SAMPLING,94.4357271495058,House555-15919-FEMALE,House555-15919-FEMALE
INFECTION,94.4359319982778,House4001-20619-FEMALE,House410-20434-MALE
INFECTION,94.4384633162533,House383-15356-FEMALE,House383-18797-MALE
SAMPLING,94.4410042709636,House2048-18905-MALE,House2048-18905-MALE
SAMPLING,94.4418519375227,House4001-20028-FEMALE,House4001-20028-FEMALE
INFECTION,94.4426698193594,House4001-20752-FEMALE,House1366-19928-MALE
INFECTION,94.4451979095832,House4001-21963-FEMALE,House3584-19682-MALE
SAMPLING,94.4472316306047,House847-19668-MALE,House847-19668-MALE
INFECTION,94.4505678396806,House2123-22277-MALE,House3297-20008-FEMALE
SAMPLING,94.4510417738264,House1084-18941-MALE,House1084-18941-MALE
SAMPLING,94.456789012436,House4001-17911-FEMALE,House4001-17911-FEMALE
SAMPLING,94.4584062836079,House1899-19362-MALE,House1899-19362-MALE
SAMPLING,94.4635489375414,House965-14360-FEMALE,House965-14360-FEMALE
SAMPLING,94.4639643204564,House3915-11987-FEMALE,House3915-11987-FEMALE
SAMPLING,94.4689286267057,House581-18339-FEMALE,House581-18339-FEMALE
SAMPLING,94.4731786787242,House188-17526-FEMALE,House188-17526-FEMALE
INFECTION,94.4732041948187,House1515-20967-MALE,House4001-22300-FEMALE
SAMPLING,94.4757349804567,House462-19631-MALE,House462-19631-MALE
SAMPLING,94.4758068887298,House1838-12902-FEMALE,House1838-12902-FEMALE
INFECTION,94.4761015103022,House1952-17604-FEMALE,House137-22191-MALE
SAMPLING,94.4782711629569,House72-20363-MALE,House72-20363-MALE
INFECTION,94.4802020685645,House1688-20304-MALE,House1688-21876-FEMALE
SAMPLING,94.480567733248,House2241-18918-FEMALE,House2241-18918-FEMALE
INFECTION,94.4861584540338,House4001-19676-FEMALE,House604-13469-MALE
INFECTION,94.4869048340095,House4001-21754-FEMALE,House867-18074-MALE
SAMPLING,94.4877225044014,House2835-15411-MALE,House2835-15411-MALE
INFECTION,94.489106629823,House4001-19497-FEMALE,House1921-20003-MALE
SAMPLING,94.4894413722691,House2190-14528-FEMALE,House2190-14528-FEMALE
INFECTION,94.4902313358663,House1442-19401-MALE,House1442-19303-FEMALE
INFECTION,94.4918136966845,House383-18797-MALE,House408-16229-FEMALE
SAMPLING,94.4919468649998,House3920-20193-MALE,House3920-20193-MALE
INFECTION,94.4938151204335,House3449-6897-FEMALE,House3449-6896-MALE
INFECTION,94.4970014948839,House2160-11243-MALE,House2160-12616-FEMALE
INFECTION,94.4998240315391,House1148-17381-FEMALE,House1148-19705-MALE
INFECTION,94.5010808525603,House4001-21982-FEMALE,House63-21260-MALE
SAMPLING,94.5013666684494,House1017-18301-FEMALE,House1017-18301-FEMALE
INFECTION,94.5021128060578,House4001-20309-FEMALE,House2374-21705-MALE
INFECTION,94.5023905782568,House54-19793-MALE,House2429-16914-FEMALE
INFECTION,94.5034001685628,House689-18950-FEMALE,House1071-19398-MALE
SAMPLING,94.5038011117029,House2241-17595-MALE,House2241-17595-MALE
SAMPLING,94.5039656784595,House453-15917-MALE,House453-15917-MALE
INFECTION,94.5063911685679,House3675-13938-FEMALE,House215-19600-MALE
INFECTION,94.5070875768217,House4001-20309-FEMALE,House1019-21441-MALE
